1817,1817,79,20875.88,3072.16,0.15,0.5,0.14,0.86,8197.67,1123.71,7635.81,42324.87,5.16
1817,1817,80,17805.83,2911.35,0.16,0.5,0.15,0.85,7073.96,1069.22,6539.35,34689.05,4.9
1817,1817,81,15078.18,2714.68,0.18,0.5,0.17,0.83,6004.74,991.81,5508.83,28149.71,4.69
1817,1817,82,12598.38,2471.78,0.2,0.5,0.18,0.82,5012.93,895.66,4565.1,22640.87,4.52
1817,1817,83,10375.16,2182.67,0.21,0.5,0.19,0.81,4117.26,783.73,3725.4,18075.78,4.39
1817,1817,84,8410.18,1847.33,0.22,0.5,0.2,0.8,3333.53,659.76,3003.65,14350.38,4.3
1817,1817,85,6709.84,1483.52,0.22,0.5,0.2,0.8,2673.77,532.31,2407.61,11346.72,4.24
1817,1817,86,5305.65,1162.23,0.22,0.5,0.2,0.8,2141.46,422.79,1930.06,8939.11,4.17
1817,1817,87,4170.93,901.21,0.22,0.5,0.2,0.8,1718.67,335.14,1551.09,7009.05,4.08
1817,1817,88,3266.4,700.44,0.21,0.5,0.19,0.81,1383.52,267.95,1249.55,5457.95,3.94
1817,1817,89,2561.64,559.95,0.22,0.5,0.2,0.8,1115.57,219.83,1005.66,4208.41,3.77
1817,1817,90,2014.1,470.98,0.23,0.5,0.21,0.79,895.74,187.54,801.98,3202.75,3.58
1817,1817,91,1584.04,398.57,0.25,0.5,0.22,0.78,708.21,158.28,629.07,2400.77,3.39
1817,1817,92,1240.75,333.96,0.27,0.5,0.24,0.76,549.93,130.46,484.69,1771.71,3.22
1817,1817,93,958.49,277.17,0.29,0.5,0.25,0.75,419.46,105.98,366.48,1287.01,3.07
1817,1817,94,725.04,228.19,0.31,0.5,0.27,0.73,313.49,85.25,270.86,920.54,2.94
1817,1817,95,536.14,186.5,0.32,0.5,0.28,0.72,228.24,63.65,196.42,649.67,2.85
1817,1817,96,383.64,150.06,0.34,0.5,0.29,0.71,164.59,47.4,140.89,453.25,2.75
1817,1817,97,262.65,118.36,0.35,0.5,0.3,0.7,117.19,34.83,99.77,312.36,2.67
1817,1817,98,176.76,91.4,0.36,0.5,0.31,0.69,82.36,25.24,69.74,212.59,2.58
1817,1817,99,113.26,69.16,0.38,0.5,0.32,0.68,57.11,18.04,48.1,142.86,2.5
1817,1817,100,72.94,36.63,0.39,0.5,0.33,0.67,39.08,12.71,32.72,94.76,2.43
1817,1817,101,52.44,28.04,0.4,0.5,0.33,0.67,26.37,8.82,21.96,62.04,2.35
1817,1817,102,36.04,20.49,0.42,0.5,0.34,0.66,17.55,6.03,14.53,40.08,2.28
1817,1817,103,24.66,14.82,0.43,0.5,0.35,0.65,11.51,4.07,9.48,25.55,2.22
1817,1817,104,16.68,10.62,0.44,0.5,0.36,0.64,7.45,2.7,6.1,16.06,2.16
1817,1817,105,11.42,7.53,0.46,0.5,0.37,0.63,4.75,1.77,3.87,9.97,2.1
1817,1817,106,7.73,5.29,0.47,0.5,0.38,0.62,2.98,1.14,2.41,6.1,2.05
1817,1817,107,4.99,3.67,0.48,0.5,0.39,0.61,1.85,0.72,1.49,3.69,2.0
1817,1817,108,3.14,2.52,0.5,0.5,0.4,0.6,1.13,0.45,0.9,2.2,1.95
1817,1817,109,2.06,1.72,0.51,0.5,0.41,0.59,0.68,0.28,0.54,1.3,1.92
1817,1817,110,2.4,2.21,0.53,1.9,1.0,0.0,0.4,0.4,0.76,0.76,1.9
1818,1818,0,425269.02,92125.6,0.22,0.3,0.19,0.81,100000.0,18807.47,86818.79,3812194.82,38.12
1818,1818,1,384141.56,23532.62,0.06,0.5,0.06,0.94,81192.53,4826.05,78779.51,3725376.03,45.88
1818,1818,2,380291.52,15751.93,0.04,0.5,0.04,0.96,76366.48,3098.97,74816.99,3646596.53,47.75
1818,1818,3,360768.24,10191.11,0.03,0.5,0.03,0.97,73267.51,2040.86,72247.08,3571779.53,48.75
1818,1818,4,340381.69,6850.15,0.02,0.5,0.02,0.98,71226.65,1419.15,70517.07,3499532.46,49.13
1818,1818,5,331114.97,5383.87,0.02,0.5,0.02,0.98,69807.5,1125.9,69244.55,3429015.38,49.12
1818,1818,6,323237.26,4411.57,0.01,0.5,0.01,0.99,68681.59,931.02,68216.08,3359770.84,48.92
1818,1818,7,318815.13,3588.07,0.01,0.5,0.01,0.99,67750.57,758.22,67371.46,3291554.75,48.58
1818,1818,8,315218.07,2913.38,0.01,0.5,0.01,0.99,66992.35,616.32,66684.19,3224183.29,48.13
1818,1818,9,310857.72,2387.48,0.01,0.5,0.01,0.99,66376.03,507.84,66122.11,3157499.1,47.57
1818,1818,10,306976.6,2002.94,0.01,0.5,0.01,0.99,65868.19,428.37,65654.0,3091376.99,46.93
1818,1818,11,301603.35,1729.86,0.01,0.5,0.01,0.99,65439.81,374.26,65252.68,3025722.99,46.24
1818,1818,12,292730.84,1560.81,0.01,0.5,0.01,0.99,65065.55,346.0,64892.55,2960470.31,45.5
1818,1818,13,287350.12,1495.77,0.01,0.5,0.01,0.99,64719.55,336.02,64551.55,2895577.75,44.74
1818,1818,14,284971.84,1534.73,0.01,0.5,0.01,0.99,64383.54,345.81,64210.63,2831026.21,43.97
1818,1818,15,282549.06,1662.81,0.01,0.5,0.01,0.99,64037.73,375.76,63849.85,2766815.57,43.21
